time,Obj1,Obj2,Obj3,
2024-05-08 15:29:31:745,AheadCar_0_0 x=332799.0 y=425513.84375 z=138.110992,SidewaysCar_0_0 x=334908.28125 y=428943.9375 z=111.374001,
2024-05-08 15:29:31:770,AheadCar_0_0 x=332773.0625 y=425483.4375 z=138.227997,SidewaysCar_0_0 x=334889.0 y=428918.4375 z=111.544998,
2024-05-08 15:29:31:795,AheadCar_0_0 x=332747.96875 y=425454.0625 z=138.339996,SidewaysCar_0_0 x=334870.40625 y=428893.78125 z=111.709999,
2024-05-08 15:29:31:820,AheadCar_0_0 x=332722.65625 y=425424.375 z=138.453995,SidewaysCar_0_0 x=334851.59375 y=428868.90625 z=111.876999,
2024-05-08 15:29:31:845,AheadCar_0_0 x=332696.5625 y=425393.84375 z=138.570999,SidewaysCar_0_0 x=334832.21875 y=428843.28125 z=112.049004,
2024-05-08 15:29:31:870,AheadCar_0_0 x=332674.28125 y=425367.75 z=138.671005,SidewaysCar_0_0 x=334815.65625 y=428821.375 z=112.195999,
2024-05-08 15:29:31:895,AheadCar_0_0 x=332674.28125 y=425367.75 z=138.671005,SidewaysCar_0_0 x=334815.65625 y=428821.375 z=112.195999,
2024-05-08 15:29:31:920,AheadCar_0_0 x=332647.375 y=425336.25 z=138.792007,SidewaysCar_0_0 x=334795.65625 y=428794.875 z=112.374001,
2024-05-08 15:29:31:945,AheadCar_0_0 x=332621.125 y=425305.5 z=138.910004,SidewaysCar_0_0 x=334776.15625 y=428769.09375 z=112.546997,
2024-05-08 15:29:31:970,AheadCar_0_0 x=332594.25 y=425274.03125 z=139.044006,SidewaysCar_0_0 x=334756.28125 y=428742.78125 z=112.723,
2024-05-08 15:29:31:995,AheadCar_0_0 x=332568.9375 y=425244.40625 z=139.188004,SidewaysCar_0_0 x=334737.59375 y=428718.03125 z=112.889,
2024-05-08 15:29:32:020,AheadCar_0_0 x=332544.0 y=425215.1875 z=139.330002,SidewaysCar_0_0 x=334719.125 y=428693.5625 z=113.053001,
2024-05-08 15:29:32:045,AheadCar_0_0 x=332518.65625 y=425185.5 z=139.473999,SidewaysCar_0_0 x=334700.3125 y=428668.71875 z=113.220001,
2024-05-08 15:29:32:070,AheadCar_0_0 x=332492.0625 y=425154.40625 z=139.626007,SidewaysCar_0_0 x=334680.59375 y=428642.59375 z=113.394997,
2024-05-08 15:29:32:095,AheadCar_0_0 x=332467.09375 y=425125.15625 z=139.768005,SidewaysCar_0_0 x=334662.09375 y=428618.09375 z=113.611,
2024-05-08 15:29:32:120,AheadCar_0_0 x=332443.09375 y=425097.0625 z=139.904007,SidewaysCar_0_0 x=334644.21875 y=428594.4375 z=113.848999,
2024-05-08 15:29:32:145,AheadCar_0_0 x=332417.34375 y=425066.875 z=140.050995,SidewaysCar_0_0 x=334625.03125 y=428569.03125 z=114.106003,
2024-05-08 15:29:32:170,AheadCar_0_0 x=332391.5 y=425036.5625 z=140.199005,SidewaysCar_0_0 x=334605.71875 y=428543.53125 z=114.363998,
2024-05-08 15:29:32:195,AheadCar_0_0 x=332368.0 y=425009.09375 z=140.332001,SidewaysCar_0_0 x=334588.15625 y=428520.28125 z=114.598,
2024-05-08 15:29:32:220,AheadCar_0_0 x=332338.15625 y=424974.125 z=140.503006,SidewaysCar_0_0 x=334566.1875 y=428491.1875 z=114.891998,
2024-05-08 15:29:32:245,AheadCar_0_0 x=332312.03125 y=424943.53125 z=140.651001,SidewaysCar_0_0 x=334546.90625 y=428465.71875 z=115.149002,
2024-05-08 15:29:32:270,AheadCar_0_0 x=332287.1875 y=424914.40625 z=140.792999,SidewaysCar_0_0 x=334528.5 y=428441.40625 z=115.394997,
2024-05-08 15:29:32:295,AheadCar_0_0 x=332261.5 y=424884.28125 z=140.938995,SidewaysCar_0_0 x=334509.5 y=428416.25 z=115.649002,
2024-05-08 15:29:32:320,AheadCar_0_0 x=332234.75 y=424852.9375 z=141.091995,SidewaysCar_0_0 x=334489.59375 y=428389.96875 z=115.914001,
2024-05-08 15:29:32:345,AheadCar_0_0 x=332210.90625 y=424825.0 z=141.227997,SidewaysCar_0_0 x=334471.875 y=428366.53125 z=116.151001,
2024-05-08 15:29:32:370,AheadCar_0_0 x=332184.8125 y=424794.375 z=141.376999,SidewaysCar_0_0 x=334452.375 y=428340.78125 z=116.414001,
2024-05-08 15:29:32:395,AheadCar_0_0 x=332184.8125 y=424794.375 z=141.376999,SidewaysCar_0_0 x=334452.375 y=428340.78125 z=116.414001,
2024-05-08 15:29:32:420,AheadCar_0_0 x=332159.1875 y=424764.3125 z=141.567993,SidewaysCar_0_0 x=334433.1875 y=428315.40625 z=116.755997,
2024-05-08 15:29:32:445,AheadCar_0_0 x=332133.5625 y=424734.25 z=142.074997,SidewaysCar_0_0 x=334413.90625 y=428289.96875 z=117.098999,
2024-05-08 15:29:32:470,AheadCar_0_0 x=332107.59375 y=424703.78125 z=142.587997,SidewaysCar_0_0 x=334394.5 y=428264.3125 z=117.445,
2024-05-08 15:29:32:495,AheadCar_0_0 x=332077.75 y=424668.78125 z=143.177002,SidewaysCar_0_0 x=334372.59375 y=428235.4375 z=117.835999,
2024-05-08 15:29:32:520,AheadCar_0_0 x=332053.15625 y=424639.84375 z=143.664001,SidewaysCar_0_0 x=334354.5 y=428211.5 z=118.157997,
2024-05-08 15:29:32:545,AheadCar_0_0 x=332026.5 y=424608.5625 z=144.190994,SidewaysCar_0_0 x=334334.78125 y=428185.5 z=118.5,
2024-05-08 15:29:32:570,AheadCar_0_0 x=332000.25 y=424577.71875 z=144.710007,SidewaysCar_0_0 x=334315.28125 y=428159.78125 z=118.794998,
2024-05-08 15:29:32:595,AheadCar_0_0 x=331975.125 y=424548.21875 z=145.207001,SidewaysCar_0_0 x=334296.53125 y=428135.03125 z=119.079002,
2024-05-08 15:29:32:620,AheadCar_0_0 x=331950.21875 y=424518.90625 z=145.707001,SidewaysCar_0_0 x=334277.875 y=428110.4375 z=119.362,
2024-05-08 15:29:32:645,AheadCar_0_0 x=331925.28125 y=424489.5625 z=146.550995,SidewaysCar_0_0 x=334259.09375 y=428085.6875 z=119.646004,
2024-05-08 15:29:32:670,AheadCar_0_0 x=331896.78125 y=424456.0 z=147.488998,SidewaysCar_0_0 x=334237.53125 y=428057.25 z=119.972,
2024-05-08 15:29:32:695,AheadCar_0_0 x=331870.15625 y=424424.6875 z=148.003006,SidewaysCar_0_0 x=334217.34375 y=428030.625 z=120.277,
2024-05-08 15:29:32:720,AheadCar_0_0 x=331844.5625 y=424394.5625 z=148.487,SidewaysCar_0_0 x=334198.5 y=428005.8125 z=120.561996,
2024-05-08 15:29:32:745,AheadCar_0_0 x=331820.03125 y=424365.65625 z=148.778,SidewaysCar_0_0 x=334180.4375 y=427982.09375 z=120.831001,
2024-05-08 15:29:32:770,AheadCar_0_0 x=331820.03125 y=424365.65625 z=148.778,SidewaysCar_0_0 x=334180.4375 y=427982.09375 z=120.831001,
2024-05-08 15:29:32:795,AheadCar_0_0 x=331793.5 y=424334.34375 z=149.093994,SidewaysCar_0_0 x=334160.84375 y=427956.25 z=121.074997,
2024-05-08 15:29:32:820,AheadCar_0_0 x=331767.1875 y=424303.3125 z=149.406998,SidewaysCar_0_0 x=334141.3125 y=427930.5625 z=121.318001,
2024-05-08 15:29:32:845,AheadCar_0_0 x=331743.5 y=424275.3125 z=149.688995,SidewaysCar_0_0 x=334123.59375 y=427907.25 z=121.538002,
2024-05-08 15:29:32:870,AheadCar_0_0 x=331716.5 y=424243.53125 z=150.285004,SidewaysCar_0_0 x=334103.375 y=427880.6875 z=121.789001,
2024-05-08 15:29:32:895,AheadCar_0_0 x=331691.5625 y=424214.03125 z=150.578003,SidewaysCar_0_0 x=334084.46875 y=427855.875 z=122.023003,
2024-05-08 15:29:32:920,AheadCar_0_0 x=331668.1875 y=424186.40625 z=150.580002,SidewaysCar_0_0 x=334066.75 y=427832.5625 z=122.242996,
2024-05-08 15:29:32:945,AheadCar_0_0 x=331641.53125 y=424154.84375 z=150.429993,SidewaysCar_0_0 x=334046.375 y=427805.8125 z=122.496002,
2024-05-08 15:29:32:970,AheadCar_0_0 x=331613.0 y=424121.09375 z=150.139999,SidewaysCar_0_0 x=334025.03125 y=427777.78125 z=122.761002,
2024-05-08 15:29:32:995,AheadCar_0_0 x=331589.90625 y=424093.71875 z=149.904999,SidewaysCar_0_0 x=334008.03125 y=427755.5 z=122.971001,
2024-05-08 15:29:33:020,AheadCar_0_0 x=331562.53125 y=424061.28125 z=149.626007,SidewaysCar_0_0 x=333987.75 y=427728.90625 z=123.222,
2024-05-08 15:29:33:045,AheadCar_0_0 x=331537.8125 y=424031.9375 z=149.375,SidewaysCar_0_0 x=333969.28125 y=427704.71875 z=123.450996,
2024-05-08 15:29:33:070,AheadCar_0_0 x=331509.65625 y=423998.5 z=149.087997,SidewaysCar_0_0 x=333948.09375 y=427676.96875 z=123.712997,
2024-05-08 15:29:33:095,AheadCar_0_0 x=331484.28125 y=423968.3125 z=148.828995,SidewaysCar_0_0 x=333928.875 y=427651.78125 z=123.950996,
2024-05-08 15:29:33:120,AheadCar_0_0 x=331458.03125 y=423937.09375 z=148.561996,SidewaysCar_0_0 x=333908.78125 y=427625.46875 z=124.198997,
2024-05-08 15:29:33:145,AheadCar_0_0 x=331435.0 y=423909.65625 z=148.328003,SidewaysCar_0_0 x=333891.0 y=427602.25 z=124.417999,
2024-05-08 15:29:33:170,AheadCar_0_0 x=331435.0 y=423909.65625 z=148.328003,SidewaysCar_0_0 x=333891.0 y=427602.25 z=124.417999,
2024-05-08 15:29:33:195,AheadCar_0_0 x=331408.28125 y=423877.8125 z=148.056,SidewaysCar_0_0 x=333870.28125 y=427575.09375 z=124.707001,
2024-05-08 15:29:33:220,AheadCar_0_0 x=331382.3125 y=423846.8125 z=147.791,SidewaysCar_0_0 x=333851.375 y=427550.4375 z=124.996002,
2024-05-08 15:29:33:245,AheadCar_0_0 x=331357.1875 y=423816.84375 z=147.535004,SidewaysCar_0_0 x=333833.03125 y=427526.46875 z=125.276001,
2024-05-08 15:29:33:270,AheadCar_0_0 x=331332.0 y=423786.75 z=147.326996,SidewaysCar_0_0 x=333814.375 y=427502.125 z=125.560997,
2024-05-08 15:29:33:295,AheadCar_0_0 x=331304.40625 y=423753.78125 z=147.184998,SidewaysCar_0_0 x=333793.65625 y=427475.0625 z=125.876999,
2024-05-08 15:29:33:320,AheadCar_0_0 x=331280.875 y=423725.625 z=147.063004,SidewaysCar_0_0 x=333775.71875 y=427451.6875 z=126.150002,
2024-05-08 15:29:33:345,AheadCar_0_0 x=331255.03125 y=423694.71875 z=146.929001,SidewaysCar_0_0 x=333755.78125 y=427425.71875 z=126.454002,
2024-05-08 15:29:33:370,AheadCar_0_0 x=331230.78125 y=423665.65625 z=146.804001,SidewaysCar_0_0 x=333736.71875 y=427400.875 z=126.744003,
2024-05-08 15:29:33:395,AheadCar_0_0 x=331204.34375 y=423634.03125 z=146.667999,SidewaysCar_0_0 x=333715.625 y=427373.4375 z=127.065002,
2024-05-08 15:29:33:420,AheadCar_0_0 x=331176.84375 y=423601.0625 z=146.595993,SidewaysCar_0_0 x=333695.28125 y=427347.0 z=127.373001,
2024-05-08 15:29:33:445,AheadCar_0_0 x=331152.84375 y=423572.21875 z=146.591995,SidewaysCar_0_0 x=333677.46875 y=427323.8125 z=127.643997,
2024-05-08 15:29:33:470,AheadCar_0_0 x=331127.5 y=423541.8125 z=146.589005,SidewaysCar_0_0 x=333658.40625 y=427299.0625 z=127.932999,
2024-05-08 15:29:33:495,AheadCar_0_0 x=331100.3125 y=423509.1875 z=146.585007,SidewaysCar_0_0 x=333637.65625 y=427272.15625 z=128.246994,
2024-05-08 15:29:33:520,AheadCar_0_0 x=331075.75 y=423479.625 z=146.582001,SidewaysCar_0_0 x=333618.6875 y=427247.53125 z=128.535004,
2024-05-08 15:29:33:545,AheadCar_0_0 x=331050.875 y=423449.71875 z=146.578995,SidewaysCar_0_0 x=333599.25 y=427222.3125 z=128.828995,
2024-05-08 15:29:33:570,AheadCar_0_0 x=331027.53125 y=423421.5625 z=146.576004,SidewaysCar_0_0 x=333580.78125 y=427198.375 z=129.108002,
2024-05-08 15:29:33:595,AheadCar_0_0 x=331001.625 y=423390.40625 z=146.572998,SidewaysCar_0_0 x=333561.0625 y=427172.875 z=129.447006,
2024-05-08 15:29:33:620,AheadCar_0_0 x=330978.8125 y=423362.875 z=146.570999,SidewaysCar_0_0 x=333543.96875 y=427150.75 z=129.755005,
2024-05-08 15:29:33:645,AheadCar_0_0 x=330951.375 y=423329.75 z=146.567993,SidewaysCar_0_0 x=333523.21875 y=427123.90625 z=130.128998,
2024-05-08 15:29:33:670,AheadCar_0_0 x=330951.375 y=423329.75 z=146.567993,SidewaysCar_0_0 x=333523.21875 y=427123.90625 z=130.128998,
2024-05-08 15:29:33:695,AheadCar_0_0 x=330927.09375 y=423300.46875 z=146.565994,SidewaysCar_0_0 x=333504.6875 y=427099.9375 z=130.462997,
2024-05-08 15:29:33:720,AheadCar_0_0 x=330903.09375 y=423271.5 z=146.563995,SidewaysCar_0_0 x=333486.15625 y=427076.03125 z=130.794998,
2024-05-08 15:29:33:745,AheadCar_0_0 x=330878.71875 y=423242.03125 z=146.561005,SidewaysCar_0_0 x=333467.125 y=427051.53125 z=131.026001,
2024-05-08 15:29:33:770,AheadCar_0_0 x=330851.96875 y=423209.65625 z=146.559006,SidewaysCar_0_0 x=333445.9375 y=427024.1875 z=131.220993,
2024-05-08 15:29:33:795,AheadCar_0_0 x=330829.15625 y=423182.03125 z=146.557999,SidewaysCar_0_0 x=333428.46875 y=427001.71875 z=131.380997,
2024-05-08 15:29:33:820,AheadCar_0_0 x=330803.40625 y=423150.8125 z=146.556,SidewaysCar_0_0 x=333408.78125 y=426976.34375 z=131.561996,
2024-05-08 15:29:33:845,AheadCar_0_0 x=330776.96875 y=423118.75 z=146.554001,SidewaysCar_0_0 x=333388.375 y=426950.15625 z=131.748993,
2024-05-08 15:29:33:870,AheadCar_0_0 x=330752.5 y=423089.09375 z=146.552994,SidewaysCar_0_0 x=333369.4375 y=426925.78125 z=131.921997,
2024-05-08 15:29:33:895,AheadCar_0_0 x=330726.90625 y=423057.96875 z=146.550995,SidewaysCar_0_0 x=333349.46875 y=426900.15625 z=132.104004,
2024-05-08 15:29:33:920,AheadCar_0_0 x=330700.59375 y=423026.0625 z=146.550003,SidewaysCar_0_0 x=333328.90625 y=426873.75 z=132.292007,
2024-05-08 15:29:33:945,AheadCar_0_0 x=330677.1875 y=422997.53125 z=146.548996,SidewaysCar_0_0 x=333310.625 y=426850.34375 z=132.457993,
2024-05-08 15:29:33:970,AheadCar_0_0 x=330650.375 y=422964.9375 z=146.548004,SidewaysCar_0_0 x=333289.875 y=426823.78125 z=132.647003,
2024-05-08 15:29:33:995,AheadCar_0_0 x=330625.75 y=422934.96875 z=146.546997,SidewaysCar_0_0 x=333270.78125 y=426799.375 z=132.820007,
2024-05-08 15:29:34:020,AheadCar_0_0 x=330600.78125 y=422904.53125 z=146.546005,SidewaysCar_0_0 x=333251.375 y=426774.53125 z=132.996002,
2024-05-08 15:29:34:045,AheadCar_0_0 x=330576.125 y=422874.53125 z=146.544998,SidewaysCar_0_0 x=333232.25 y=426750.125 z=133.091995,
2024-05-08 15:29:34:070,AheadCar_0_0 x=330551.46875 y=422844.4375 z=146.544006,SidewaysCar_0_0 x=333213.125 y=426725.6875 z=133.100006,
2024-05-08 15:29:34:095,AheadCar_0_0 x=330526.40625 y=422813.875 z=146.544006,SidewaysCar_0_0 x=333193.65625 y=426700.9375 z=133.106995,
2024-05-08 15:29:34:120,AheadCar_0_0 x=330526.40625 y=422813.875 z=146.544006,SidewaysCar_0_0 x=333193.65625 y=426700.9375 z=133.106995,
2024-05-08 15:29:34:145,AheadCar_0_0 x=330497.59375 y=422778.71875 z=146.542999,SidewaysCar_0_0 x=333170.9375 y=426671.96875 z=133.115005,
2024-05-08 15:29:34:170,AheadCar_0_0 x=330473.34375 y=422749.15625 z=146.542999,SidewaysCar_0_0 x=333151.8125 y=426647.625 z=133.121994,
2024-05-08 15:29:34:195,AheadCar_0_0 x=330449.3125 y=422719.8125 z=146.542007,SidewaysCar_0_0 x=333132.90625 y=426623.59375 z=133.128006,
2024-05-08 15:29:34:220,AheadCar_0_0 x=330425.90625 y=422691.21875 z=146.542007,SidewaysCar_0_0 x=333114.5625 y=426600.34375 z=133.134995,
2024-05-08 15:29:34:245,AheadCar_0_0 x=330399.3125 y=422658.71875 z=146.541,SidewaysCar_0_0 x=333093.875 y=426574.09375 z=133.141998,
2024-05-08 15:29:34:270,AheadCar_0_0 x=330375.90625 y=422630.125 z=146.541,SidewaysCar_0_0 x=333075.78125 y=426551.125 z=133.147003,
2024-05-08 15:29:34:295,AheadCar_0_0 x=330349.09375 y=422597.34375 z=146.541,SidewaysCar_0_0 x=333054.4375 y=426524.125 z=133.154007,
2024-05-08 15:29:34:320,AheadCar_0_0 x=330324.40625 y=422567.21875 z=146.541,SidewaysCar_0_0 x=333034.71875 y=426499.21875 z=133.160004,
2024-05-08 15:29:34:345,AheadCar_0_0 x=330299.65625 y=422536.9375 z=146.539993,SidewaysCar_0_0 x=333015.0625 y=426474.4375 z=133.166,
2024-05-08 15:29:34:370,AheadCar_0_0 x=330273.9375 y=422505.53125 z=146.539993,SidewaysCar_0_0 x=332994.9375 y=426449.0 z=133.171997,
2024-05-08 15:29:34:395,AheadCar_0_0 x=330247.6875 y=422473.40625 z=146.539993,SidewaysCar_0_0 x=332974.5 y=426423.25 z=133.177002,
2024-05-08 15:29:34:420,AheadCar_0_0 x=330223.03125 y=422443.25 z=146.539993,SidewaysCar_0_0 x=332955.5625 y=426399.40625 z=133.182999,
2024-05-08 15:29:34:445,AheadCar_0_0 x=330194.9375 y=422408.96875 z=146.539993,SidewaysCar_0_0 x=332933.84375 y=426372.125 z=133.188004,
2024-05-08 15:29:34:470,AheadCar_0_0 x=330170.40625 y=422378.9375 z=146.539993,SidewaysCar_0_0 x=332913.9375 y=426347.09375 z=133.192993,
2024-05-08 15:29:34:495,AheadCar_0_0 x=330145.71875 y=422348.84375 z=146.539993,SidewaysCar_0_0 x=332894.09375 y=426322.1875 z=133.197998,
2024-05-08 15:29:34:520,AheadCar_0_0 x=330145.71875 y=422348.84375 z=146.539993,SidewaysCar_0_0 x=332894.09375 y=426322.1875 z=133.197998,
2024-05-08 15:29:34:545,AheadCar_0_0 x=330121.75 y=422319.53125 z=146.539993,SidewaysCar_0_0 x=332874.5625 y=426297.71875 z=133.203003,
2024-05-08 15:29:34:570,AheadCar_0_0 x=330095.65625 y=422287.625 z=146.539993,SidewaysCar_0_0 x=332853.625 y=426271.53125 z=133.207001,
2024-05-08 15:29:34:595,AheadCar_0_0 x=330071.59375 y=422258.25 z=146.539993,SidewaysCar_0_0 x=332834.625 y=426247.78125 z=133.210999,
2024-05-08 15:29:34:620,AheadCar_0_0 x=330043.5625 y=422223.96875 z=146.539993,SidewaysCar_0_0 x=332812.84375 y=426220.5625 z=133.216003,
2024-05-08 15:29:34:645,AheadCar_0_0 x=330017.03125 y=422191.59375 z=146.541,SidewaysCar_0_0 x=332792.375 y=426195.0625 z=133.220001,
2024-05-08 15:29:34:670,AheadCar_0_0 x=329994.21875 y=422163.71875 z=146.544006,SidewaysCar_0_0 x=332773.4375 y=426171.5 z=133.246994,
2024-05-08 15:29:34:695,AheadCar_0_0 x=329970.59375 y=422134.875 z=146.548004,SidewaysCar_0_0 x=332754.125 y=426147.4375 z=133.285004,
2024-05-08 15:29:34:720,AheadCar_0_0 x=329945.4375 y=422104.1875 z=146.552002,SidewaysCar_0_0 x=332733.875 y=426122.28125 z=133.326004,
2024-05-08 15:29:34:745,AheadCar_0_0 x=329921.53125 y=422075.03125 z=146.556,SidewaysCar_0_0 x=332714.875 y=426098.71875 z=133.363007,
2024-05-08 15:29:34:770,AheadCar_0_0 x=329921.53125 y=422075.03125 z=146.556,SidewaysCar_0_0 x=332714.875 y=426098.71875 z=133.363007,
2024-05-08 15:29:34:795,AheadCar_0_0 x=329921.53125 y=422075.03125 z=146.556,SidewaysCar_0_0 x=332714.875 y=426098.71875 z=133.363007,
2024-05-08 15:29:34:820,AheadCar_0_0 x=329921.53125 y=422075.03125 z=146.556,SidewaysCar_0_0 x=332714.875 y=426098.71875 z=133.363007,
2024-05-08 15:29:34:845,AheadCar_0_0 x=329817.5625 y=421948.21875 z=146.572998,SidewaysCar_0_0 x=332635.59375 y=426000.53125 z=133.572998,
2024-05-08 15:29:34:870,AheadCar_0_0 x=329796.4375 y=421922.5 z=146.576996,SidewaysCar_0_0 x=332618.25 y=425979.125 z=133.638,
2024-05-08 15:29:34:895,AheadCar_0_0 x=329772.4375 y=421893.28125 z=146.582001,SidewaysCar_0_0 x=332598.125 y=425954.3125 z=133.712997,
2024-05-08 15:29:34:920,AheadCar_0_0 x=329747.0 y=421862.28125 z=146.587997,SidewaysCar_0_0 x=332577.03125 y=425928.34375 z=133.792007,
2024-05-08 15:29:34:945,AheadCar_0_0 x=329721.28125 y=421830.9375 z=146.593994,SidewaysCar_0_0 x=332556.0625 y=425902.5625 z=133.869003,
2024-05-08 15:29:34:970,AheadCar_0_0 x=329697.0 y=421801.375 z=146.598999,SidewaysCar_0_0 x=332536.5625 y=425878.625 z=133.942001,
2024-05-08 15:29:34:995,AheadCar_0_0 x=329671.4375 y=421770.28125 z=146.585999,SidewaysCar_0_0 x=332516.375 y=425853.8125 z=134.016998,
2024-05-08 15:29:35:020,AheadCar_0_0 x=329671.4375 y=421770.28125 z=146.585999,SidewaysCar_0_0 x=332516.375 y=425853.8125 z=134.016998,
2024-05-08 15:29:35:045,AheadCar_0_0 x=329644.125 y=421737.03125 z=146.442001,SidewaysCar_0_0 x=332495.125 y=425827.78125 z=134.095001,
2024-05-08 15:29:35:070,AheadCar_0_0 x=329620.875 y=421708.75 z=146.337997,SidewaysCar_0_0 x=332477.3125 y=425805.9375 z=134.160995,
2024-05-08 15:29:35:095,AheadCar_0_0 x=329592.96875 y=421674.8125 z=146.212006,SidewaysCar_0_0 x=332456.28125 y=425780.21875 z=134.238007,
2024-05-08 15:29:35:120,AheadCar_0_0 x=329569.875 y=421646.78125 z=146.108002,SidewaysCar_0_0 x=332436.78125 y=425756.34375 z=134.309006,
